"Exposure";"M1";"M2";"M3";"event";"surv_time"
1;9.02740726725858;7.54767901204033;9.98911089880458;1;0.03
1;10.2259040380889;9.1037915085351;12.1798997583978;1;0.01
0;8.21880686455049;8.39021164654116;9.80893763840556;1;0.02
0;8.60755391988662;4.98064744530472;10.2099531708379;1;0.02
1;7.39041863777744;7.75915943375484;10.518412473304;1;0.01
0;7.85709716301188;6.62350595654531;10.6632414001168;1;0
1;5.54011203917353;4.40225601859061;8.40578003415371;1;0.03
0;7.38004341240206;6.13188788882895;8.75799884516268;1;0.02
0;8.32641894188606;6.83852211540894;10.5710089736816;1;0.06
0;8.1446272188477;6.82234507311178;9.80903046639408;1;0.13
1;8.37134686410556;7.28849826208347;11.3630826531869;1;0.01
0;7.98533958262481;7.29255768147029;10.0561223080574;1;0.03
0;6.7722082882025;6.32834224414036;9.09967406015354;1;0.05
0;9.23736325041335;8.55375061206838;8.18639231944515;1;0.05
1;8.7083723565693;8.20962853881353;10.7883709464198;1;0.01
0;7.10379798173143;4.66958491652532;10.5003138875381;1;0.05
0;7.81721981986984;5.93745471224885;9.65483091083734;1;0.12
0;8.16898180232302;7.72471441732933;10.3150545548518;1;0.05
0;7.78478822898119;7.33500753566099;9.68707430363364;1;0.06
1;7.67138775644495;9.13401110227193;10.691569687876;1;0.11
0;9.16395875639969;6.57225120492431;11.0262037270281;1;0.11
1;9.0348798443826;6.54263876703237;11.3648685239909;1;0.02
0;8.40289837636103;6.81568935446071;9.92015965272312;1;0.1
0;5.78999020210235;6.69684141385662;9.48381229784449;1;0.01
1;8.37803600772319;7.17561601606288;9.94539219799479;1;0.01
0;7.90060358749494;6.66587869920502;9.72849912172459;1;0.08
1;9.7804309443815;8.1877634617199;10.111869369993;1;0.11
0;8.78508689101496;6.97852926620755;9.66596899169069;1;0.09
1;7.67212893278952;8.1739762338706;10.1011690207174;1;0.08
0;6.97096231394176;6.15620942435;10.6209679582941;1;0
1;9.26688003042312;9.66347515758508;9.8992819172468;1;0.03
1;8.24922848363936;7.82303614248248;11.3587780521376;1;0.03
0;7.99972402418761;6.14833066868593;11.8932797228107;1;0.04
1;7.80547433662422;7.89795957706432;10.3570546981049;1;0.09
1;7.28924821444293;8.0113355650724;10.6735435330827;1;0.02
0;8.43452984710237;8.5159369840168;9.37057755415444;1;0.07
1;7.81614095037337;6.1072918959637;8.79443549520816;1;0.02
1;6.82817802459343;5.68244547760531;8.9013167612531;1;0.11
0;5.77644867536096;6.34573573251762;10.3814653544867;1;0.05
1;7.91796153637359;7.63421313632935;10.3841289968946;1;0.08
0;8.70256328739108;7.25982242560317;10.5324611124616;1;0.05
1;7.91158700796955;7.88884640992164;9.53581515282464;1;0.07
1;6.15217687069517;6.71190755083869;9.91268751580712;1;0.06
0;9.55936882529122;7.8511316764409;11.2114749395538;1;0.03
0;8.3537187095465;8.87374991121546;11.4392341689737;1;0.04
1;7.3167974809718;7.68171337844035;11.8447773848383;1;0.16
1;7.91294972250583;8.67457430517306;10.2402122219079;1;0.06
1;8.60224186047801;8.06915247088907;10.2979418731435;1;0.05
0;7.55309237250933;6.58835358993081;9.43464368820512;1;0.07
0;8.02157318612253;4.40594635976406;9.11195403188888;1;0.34
1;6.67545590748773;7.65195035109976;9.89783158261645;1;0.12
0;9.09505516562672;7.2846001232991;9.07229199389812;1;0.11
1;8.97694165763176;9.51620672102917;12.5865432640858;1;0.02
0;8.85395973171166;7.46065686504217;9.88092467293172;1;0.06
1;8.47461213466831;7.61435705964153;10.4426258444636;1;0.02
1;9.75911162516665;8.26287899864896;10.8979893855722;1;0.01
0;7.96958970265837;6.40636875776713;9.06202964231691;1;0.13
0;9.24879605438336;6.56118258332162;8.69009190044918;1;0.03
0;8.66465351525624;8.14511843764476;9.79459150849645;1;0.2
1;8.3554653546346;7.4551335235563;10.4814613609895;1;0.01
0;8.05498185298229;6.17348302372422;9.92316745048978;1;0.02
0;8.79279022658166;5.51079227812485;12.1605305371498;1;0
0;6.73812021987764;5.97890285959506;10.4716175326979;1;0.15
0;8.04562205089143;6.29246531571138;9.13725916723938;1;0.08
1;7.14193578260898;6.47002827103842;10.4112970933253;1;0.13
0;8.02193647898394;8.60860639380238;10.6501013387382;1;0.04
1;8.00298783249414;8.23622846385863;10.9370608183392;1;0.02
0;8.54208311797459;6.8108437492677;9.08108170245987;1;0.14
0;8.30474215714444;7.95556796740252;10.0880371940115;1;0.11
1;9.32506369320214;6.92781408004823;11.0230828852459;1;0.08
0;7.83443241857973;6.10195008909224;10.173069449407;1;0.01
1;8.31460273358712;7.04770389343227;10.1760499600708;1;0.02
0;7.40961547935212;6.25472906650808;9.63191431128951;1;0.03
1;6.95343739033109;6.80045030624874;9.60234410113155;1;0.03
0;9.25921486399078;6.38035590374502;10.7195931250054;1;0.13
1;8.868283405332;8.02763326757322;9.35157523748005;1;0.02
1;8.25634127083675;6.54654478526741;11.3188413783683;1;0.08
1;9.22727826680828;7.22099268526414;11.1010541165634;1;0.05
1;9.31560847625201;7.98213921815005;10.2564469331564;1;0.06
0;7.19748653635208;6.90521420723729;10.4358831766634;1;0.03
0;7.95359002388197;6.03228787836773;10.0123903990014;1;0.01
0;8.5461918445883;8.51152811871272;8.7959816261959;1;0.02
1;8.29824574913968;7.18537776406286;10.1971061187634;1;0.01
0;6.81573670519745;7.17589680599119;7.93792324141051;1;0.14
1;6.15252301895124;8.26449713369543;9.32401859131138;1;0.18
1;6.70076737980894;6.59745995003816;10.8085170292974;1;0.01
0;7.5869387840531;6.85114923547431;10.776495791428;1;0.11
0;6.16911327646633;5.08842868807028;8.41999079236367;1;0.04
0;8.86970755259704;7.37846198504203;10.4514788969875;1;0.15
1;8.56073638041258;8.84561378594581;10.0407198278517;1;0
0;7.04857551829907;7.24150862037196;8.63417723644828;1;0.02
0;8.93571782259993;6.66244590341331;9.80775834519036;1;0.13
1;7.62561544431724;9.0236772655297;11.0834091629199;1;0.03
0;9.10469459899559;7.27030205941941;11.3304540074582;1;0.09
1;9.1464837466968;8.73681623353862;10.6852000394359;1;0.03
0;7.92237540879351;7.63136145713408;12.8535165023113;1;0.03
0;6.4877053136113;6.44894908624613;7.64792000633951;1;0.07
0;7.26787164163981;6.98241199557696;9.97544811171006;1;0.01
1;9.29593561919593;9.14799389007931;12.3270191665243;1;0.05
1;8.07282628803496;7.1475032112068;9.85470433848463;1;0
1;7.28308122848445;7.83002637663991;10.4914816548504;1;0.07
0;7.14980036497678;8.57954711861214;9.94560982568218;1;0.19
1;7.84403924366576;7.84907040432842;10.2277144361408;1;0.05
0;6.78808940409463;6.98525218880629;9.97744548621962;1;0.03
0;8.01344145877367;5.25607022385865;10.0423253946388;1;0.07
1;8.94925374241724;7.68048239515555;10.7056003032572;1;0.01
0;7.83952957147035;6.60525737299534;11.4024548048103;1;0.1
1;8.6882033341338;7.79821075994772;10.4858766123819;1;0.04
0;7.46443969403784;8.05648786269842;9.06303632052574;1;0.01
0;8.82648355852355;8.11213753575096;10.7251116301068;1;0.02
0;6.92600762569071;6.14192795184813;7.57447738799256;1;0.13
0;7.93120567372017;5.81802896638655;9.59376928634048;1;0.04
1;9.19564202436046;7.56920861074402;9.83782911727218;1;0.05
1;9.27434264714346;6.84243358557342;9.90373917490262;1;0
1;9.70309259280007;10.2162211523689;12.8905670181766;1;0.01
1;7.68326462298719;7.30100687529275;10.5450170120713;1;0.06
1;9.86844173868533;8.88587492879373;9.70573143309255;1;0.09
1;9.32868715105383;6.92399193282508;8.98175865973866;1;0.01
1;8.49115323379548;7.25856000240485;11.7669890510026;1;0.08
0;8.63484057976415;8.81012284356285;12.1942347852975;1;0.13
1;5.89790429372794;6.40487561321292;9.60629920008031;1;0.02
1;8.48447660121577;7.82946746830566;10.5749124082691;1;0.02
0;9.04331265820461;7.17114085834928;10.2230892439891;1;0.05
0;10.0529745473558;6.79861156473644;10.0542000847802;1;0.01
0;8.54859092224078;6.14875420755999;10.9125757076047;1;0.02
1;9.29382311063748;6.59812550334192;10.1613164895373;1;0.07
0;7.30644526529532;6.95599312648043;10.0065875876069;1;0.17
0;7.32972038297813;7.51571304251028;10.197485015297;1;0.03
1;7.97039573519003;8.33651863363217;10.054531858906;1;0.08
0;8.95387183982914;6.11534637039464;11.1592274528003;1;0.01
1;9.79406699311152;8.75118482090145;10.7673954926241;1;0.01
0;7.995583524455;6.57603510451904;10.0969318208014;1;0.03
0;6.79125549102417;6.67626185660513;9.48917580699115;1;0.01
0;8.37425863727532;6.06122947742586;8.66986250018766;1;0.1
1;9.55854118005131;7.80927946214408;12.1179431046133;1;0.01
0;7.54744675875348;7.67594721093908;8.57716640246202;1;0
0;7.56958222717953;6.94550490672762;10.4718408658946;1;0.01
1;9.83949640084205;9.04296734288524;11.8629392939543;1;0.01
0;8.1516292928674;8.09368428662606;11.4698486552678;1;0.02
0;9.31549780775785;7.86380286700007;11.0417460711213;1;0.01
0;9.08923054401016;6.58655788247989;9.70049610950606;1;0.01
1;6.46675321601066;5.9501096294379;9.72169857014186;1;0.01
1;6.3813590461205;7.10367362065882;9.10239089684842;1;0.15
0;8.93396473849747;8.25953761137423;11.2822949111238;1;0.04
1;8.62288220294608;8.68330224461959;11.8396424214128;1;0.01
1;9.1784867878339;5.47199344624228;11.4648121846708;1;0.13
1;6.43666038765596;7.89627443222831;11.3793102817459;1;0.03
0;8.17393721174289;5.82152465314899;9.22716834144827;1;0.01
0;7.7865813294647;5.29933289082504;8.80610486532957;1;0.04
1;6.91094987679939;7.11990797994951;10.3808359917043;1;0.01
1;7.66517508816806;7.67836620940107;10.9317043113117;1;0
0;6.83918617589904;6.6138023923718;10.7968904471416;1;0.05
1;8.08757911648311;8.40690152000926;10.6080492759216;1;0.02
1;8.44018563764191;7.71491644360002;11.0812482706738;1;0.07
0;8.34439516481081;7.20442257288378;10.4408933177795;1;0.03
1;7.62641351237015;8.95032351618075;10.7805167144187;1;0.05
1;7.72492021337999;8.56085496322891;11.1504473359844;1;0.06
0;8.84126868604986;8.12391172042708;10.6433252675799;1;0.02
0;8.18192645234403;5.31659106513175;9.87744181142083;1;0.02
1;8.30960540392254;7.39028217669069;11.1924609908791;1;0.01
0;8.24699561861356;6.00514421501667;9.58605160094485;1;0.04
1;9.22556495307008;6.94094156035266;10.4654965898759;1;0.01
0;7.39400070057503;7.17775330140543;8.18418254631592;1;0
0;7.3982429437505;5.8865450107128;7.74155421977024;1;0.02
1;7.01431070969338;8.8292763837023;11.3931400234578;1;0.08
1;7.25388884763048;6.89618311996306;9.86957308811131;1;0.01
1;8.33249914727921;7.2475308086685;10.7599046860484;1;0.09
1;7.47014260477293;6.87589105053429;10.4032608916366;1;0.04
1;8.34747316685776;8.55128205730583;9.0034592208705;1;0.1
1;8.8692149211305;8.71668431169196;10.7410213130176;1;0.05
0;8.11070292834257;7.92993727619034;8.45140345176835;1;0.05
0;8.72382217121656;7.11492165320671;9.79865906633392;1;0.08
0;7.26581091787114;7.63620528507345;9.59938779673434;1;0.04
1;6.7252889883339;7.98530905550759;9.85913766843338;1;0.14
0;7.55708775376081;5.4578935426271;10.6303502760788;1;0.08
1;8.23340496315445;6.43835941889975;10.9222513534227;1;0.19
1;7.53162781930288;8.24892467046829;9.1027971987808;1;0.01
1;8.7915767137437;8.64130206973492;11.3584008871371;1;0.04
1;9.609744884502;6.56939522774291;10.5228104681266;1;0.03
1;7.55686719258492;8.10777954324322;11.5679123493672;1;0.14
1;8.37351955509371;7.38307588996366;9.7579931916383;1;0.01
1;8.37309481067214;7.4567547757079;10.9912352670186;1;0.05
0;8.82289792709699;7.84401528310248;10.2987032923033;1;0.09
0;8.19689500152954;6.41687709612802;9.01507314841208;1;0.03
1;7.23291252314743;7.55772248259182;9.82472790776537;1;0
0;9.18021711896277;7.91299967170583;8.87760303111254;1;0.14
0;8.48690765739084;7.70555432184579;11.090499146726;1;0.05
0;7.12664558707887;7.63839641213074;8.97824905434612;1;0.07
1;7.46656421311191;6.89841862050722;9.98433860797671;1;0.08
0;7.25717882483615;7.59901475635137;10.7557862931801;1;0.11
0;9.38764851797494;8.71621283071935;9.37128603262161;1;0.08
0;8.21985384346096;6.97870015720965;11.8002511580811;1;0.04
1;8.63933058019563;8.57864311428924;11.485388344853;1;0.03
1;7.11020243385248;7.52720777029322;11.3259880122733;1;0.01
0;10.370146050906;8.29927900060432;11.7276789691328;1;0.04
0;8.48395383645225;7.27434428911291;11.0834037031709;1;0.03
0;6.75310744490788;7.07709534402659;11.0705155179657;1;0.03
1;8.16415608716138;7.17393922441575;11.012530278426;1;0.01
1;7.97917276306417;7.82457992071055;11.760841939457;1;0.03
1;9.44134739834806;9.37082376035586;11.685447239405;1;0.07
1;8.26565932626105;8.31532591795287;10.0195464947191;1;0.01
0;7.0757780278705;7.38921498346293;9.14957632570322;1;0.11
1;6.78068402107814;7.26623005456263;9.52002036116242;1;0
1;6.7185394946731;7.37520358169673;10.1271862425273;1;0.01
0;8.830867515657;6.85019546688499;13.2509878128282;1;0.11
1;9.8609643171381;8.37266453965993;12.0584207682003;1;0
0;6.7353578266296;6.15055620694873;8.22501565641819;1;0.05
0;7.9928003634837;7.10901673324198;9.31989661930828;1;0.06
0;8.30883393826426;7.19431230163205;11.6118433333249;1;0.05
0;10.0906711653479;8.28562857473145;9.80558404538759;1;0.06
1;8.4538644752697;7.23303311338022;10.5534538004821;1;0.01
0;8.30846953083362;5.34647072371328;10.9046145769668;1;0
0;7.7105584347729;9.74843017165869;9.74879004057347;1;0.01
1;5.51064228030801;6.72284003507117;11.6047159469087;1;0.04
1;6.97107243322503;7.84729407642033;9.51268238811935;1;0.04
1;8.33686270730457;7.45204852847942;11.208428847242;1;0.02
0;7.67478150442647;7.67240387680881;9.42992163463068;1;0.03
1;8.90948392557701;7.27446860404879;11.6034264893783;1;0.15
0;8.82351401700535;6.72207123532765;11.0183982498688;1;0.01
1;7.25478851269836;7.4976632336205;9.55429289407109;1;0.06
0;9.42604874151971;7.16301866856056;11.5737113410426;1;0.13
0;6.84518472708246;5.54843436756734;10.0551059313462;1;0.06
1;7.83172215981243;9.06887987645849;10.8478405733828;1;0.04
1;8.45969457892113;8.66676381841702;9.762158228059;1;0.22
1;7.39171049518417;6.98039431387422;10.6406033009836;1;0.03
1;7.12760898709948;6.56066847495361;9.17687960650045;1;0.02
0;7.26160177501034;7.12800723789646;9.4562754214215;1;0.03
1;9.26111875182717;7.92775249415391;10.5853449721766;1;0.08
1;6.65488591323195;6.19422304628821;9.23139292970868;1;0.02
0;7.32870514023533;6.71684388030206;10.4794597539909;1;0.12
0;6.59340667830069;5.60432741470111;7.97864750673743;1;0.05
1;10.5871050645275;9.79356243546387;12.4288327826852;1;0.01
1;7.51855855001781;8.19250446461134;11.0247871397235;1;0.07
0;7.24467574872832;6.47903140837528;9.40126069672292;1;0.06
1;7.2616130082589;8.51737279486739;10.2118198639882;1;0
1;8.23172041341577;8.6345794497382;9.65813033650925;1;0
0;8.46687314150626;7.45506743624867;9.9686669829301;1;0.26
1;7.04449799360117;6.97732004224945;9.53269525875286;1;0.06
1;6.11529729181962;6.47120693635121;9.96278173883832;1;0.03
1;8.09670296435146;6.1562525141746;9.96575722087598;1;0.17
1;9.4799414057338;7.68913268368136;11.2304015481902;1;0.19
1;7.86285942840211;8.05611768455468;10.2105272366015;1;0.03
1;7.80477263785456;5.37629851193514;8.59606748085316;1;0.05
0;6.66370256426193;7.43190061079348;9.4990763941312;1;0.01
1;9.03719958496583;6.14882829857347;9.81880164199434;1;0.08
0;7.40412718206212;7.45469946172967;9.28757740503748;1;0.01
0;7.7776167036814;5.65924411994793;9.6850883153054;1;0.1
0;7.06632451259285;6.52920656348217;10.7276941085545;1;0.1
0;8.14082027711891;7.30139751434059;10.7175330859068;1;0.01
0;6.33999156305939;6.41488730380209;9.74647263828748;1;0.04
0;8.54843738877998;6.35558905013067;10.0639142907152;1;0.02
0;7.48774879744533;7.84391795379844;10.3453092098093;1;0.01
0;9.65649401829146;7.68856668623618;10.5808821690052;1;0.03
0;8.49412215776097;6.33158627345016;10.3543688104946;1;0.02
1;6.56080721943723;6.75755184843149;11.5411293132654;1;0.06
1;9.10860246342402;8.75859174002098;12.6560168644244;1;0.01
1;9.21796993141399;9.59139042515702;12.3563446058546;1;0
1;8.863505678232;9.9692152350528;10.7031236250772;1;0.06
0;7.25378419763092;6.53750296316675;9.30395108500129;1;0.17
1;6.10170977656803;7.41290415173372;9.97723909211714;1;0.02
1;9.02130495395;10.4578039303465;11.2718847173624;1;0.03
1;8.3399901344696;6.37912224056204;8.61404812737095;1;0.03
1;8.13795411285141;7.81086620523817;10.166537517383;1;0.18
1;8.24310588780805;6.53232054254285;10.7434357075156;1;0.05
1;9.67232301818365;7.73492693435925;10.3165138479709;1;0.03
1;9.40860954071932;7.90126840702798;11.4946670983233;1;0.03
1;9.73055899314103;8.15393728413574;11.134999052413;1;0.05
1;7.45225022621668;7.18077126653418;9.79127870629655;1;0.05
0;9.10680024526782;6.58056980938229;10.6558497272645;1;0.01
1;8.58646386482518;8.90116549448719;10.8605098339498;1;0.03
0;6.5667729691085;6.36553863637053;9.75950215063176;1;0.26
0;8.10321022505383;7.13277385680194;10.4874711255063;1;0.03
0;9.25665777849147;7.67288266145144;10.0047563571936;1;0.07
1;8.45192026315929;7.90242330166269;10.6763666009768;1;0.01
0;8.21576588407276;8.30767409182411;10.2617750017533;1;0.03
1;7.48890406312242;6.05396371541401;10.0167409317321;1;0.04
1;8.39219820733838;8.51136156212621;10.1452485769067;1;0.01
1;6.57870866439388;6.47697758659279;9.94725180181369;1;0.01
0;7.38039352494583;5.29926587011923;8.62536346228811;1;0.05
0;9.28141901396687;7.32434445582263;10.3530972205662;1;0
1;8.15772263282596;8.50080407711916;9.65756072473338;1;0
1;8.41985767829296;7.55123273890663;10.8505927629419;1;0.02
1;8.46488968574765;8.81666541407708;10.4398590028151;1;0
1;8.65870349931935;8.06693013004148;11.5431387211521;1;0.07
1;8.1236055730761;7.8609089474936;11.2433887500444;1;0
1;7.6378415721002;7.48488372927983;10.9591663731648;1;0.04
0;7.04035087554888;5.82714935829206;10.1700379000706;1;0.2
1;5.92552836074062;7.2303082547399;9.76535994105328;1;0.02
0;8.8135642802151;7.67856132474598;10.151552575793;1;0.12
0;6.61776628110541;5.61956154820616;8.96562650477276;1;0.07
1;8.04138949430528;7.83647555228381;10.9687591611268;1;0.03
0;6.57258676900344;7.25010327301254;8.73115602368964;1;0.02
1;8.45974266018947;6.65369717985728;10.3526744566539;1;0.04
1;8.88215966555952;8.2200067915251;11.2325601406026;1;0.16
0;8.03456319346821;6.26888229305857;9.26548651465536;1;0.11
1;8.17241300424316;7.23593554046027;10.9858770893891;1;0.03
1;5.29147880067748;6.96565763545131;8.51971680711173;1;0.31
0;10.5521216315449;8.1945348827312;11.1086273197344;1;0.12
0;7.22517725307475;6.74889349822838;10.3368657526554;1;0.01
0;9.08486831216188;7.69454677492384;10.5603432136305;1;0.01
1;7.5997189946498;8.24219947166078;10.2514039792735;1;0.01
0;8.54263949426031;5.67864599727326;8.95152029769353;1;0
1;8.39124251454414;8.14297201276322;11.1614935351198;1;0
0;7.16445524648108;6.19805024224382;7.73929041103147;1;0.07
1;7.39746147145354;7.07461373375052;9.88471017855779;1;0.16
1;8.9512540878034;8.02162627554786;11.6672114552689;1;0
0;7.73864008778471;6.3842429254832;9.96845576220413;1;0.01
0;9.65557352808229;7.33507697391972;9.24957673064693;1;0.02
1;10.2431458305211;7.59794927227047;12.9575628610662;1;0.14
1;7.75465673947467;7.64171030922187;9.52964919695515;1;0.01
1;9.48180336158338;9.42868605554553;10.6768304018534;1;0.02
1;7.42677938930697;7.43953348682436;11.6511677213715;1;0.01
0;7.66633968276199;7.48920559221283;10.6745426650356;1;0
1;8.84747349092132;7.21173306590093;10.0909577855621;1;0.05
0;6.62058877600361;8.62656679641771;9.54899482369734;1;0.03
1;8.00127295519676;5.81455734317709;10.2166564414653;1;0.11
1;9.25958676175924;9.5166722234535;12.5667469744048;1;0.09
0;7.53325367167358;8.04274306791222;8.95789988169357;1;0.05
1;9.66999458723149;7.06488294504312;10.3526391400906;1;0.08
0;7.76572274636614;8.29033044487086;10.6509744407291;1;0.08
0;9.68893773395094;7.59141052238463;10.7840059110711;1;0
0;7.03735040084352;6.8787563263538;9.43859383932508;1;0.13
0;9.85994959029652;7.45674395986153;9.82148061190465;1;0
1;8.34793359775908;8.97827828097957;11.6578440759692;1;0.13
1;8.32584014383353;7.07407366117755;11.6423872258295;1;0
0;8.25006060245247;7.24028450583535;10.6428498985029;1;0.01
1;9.6107242902132;7.17607677078099;11.718595446329;1;0.16
0;10.8030739376372;8.52511950893686;11.5269970139766;1;0.04
0;8.60004592844598;7.09634592489833;10.0462402448262;1;0.1
1;7.48705147073786;8.78879686987546;10.6271410227931;1;0.07
0;8.21513865581354;7.60813397213773;11.5041199591259;1;0.01
0;7.96514077148887;7.34983158867565;10.2245074449786;1;0.01
0;8.04270870987716;6.11471310304111;9.5926332311793;1;0.01
0;8.31677043245417;6.7674676639769;8.62440761723108;1;0.06
1;7.76462802971916;6.22529111666429;9.70301035177006;1;0.17
0;8.77372637250255;7.43466465858429;10.9863830044223;1;0.01
0;8.65119850065099;8.66599753814814;9.11156531014361;1;0
1;8.98620423227854;8.50275492511115;11.256307455587;1;0.08
1;7.76770344210861;6.37093461285106;11.1801466569446;1;0.02
0;8.884883845543;8.11702102394257;11.0969540268821;1;0.03
1;8.19396818597986;5.7376884003901;10.9429091487907;1;0.04
1;9.08991456449603;7.93237928904948;12.1332132761575;1;0.04
1;7.85269083357343;7.99927575072476;10.3089260721658;1;0.08
0;8.71581993526396;5.61400547125572;10.2522275826893;1;0.02
0;7.44578332665121;6.97476308982065;9.49528770697133;1;0
0;9.15165823006507;6.96615016087678;9.90630073500559;1;0.02
1;7.99635869249814;8.16435887862853;10.126811490329;1;0.05
0;6.40291605659507;6.05813001190685;8.70823731520177;1;0.13
1;6.18593270944017;8.06685223132632;10.0894224325741;1;0.01
0;7.57086775643224;6.35898813037416;9.91547547212877;1;0.01
0;8.3632413080451;7.73074809596853;10.7301741633471;1;0.06
1;9.01059650291857;9.52377398475759;10.3468895645413;1;0.01
0;7.0909887876463;6.90759010001906;9.31283942965998;1;0.08
0;7.72529003998639;6.27281303723295;9.87962124429457;1;0.11
0;6.13323243002861;5.88058970194278;9.36790667535321;1;0.01
0;8.10272037082975;7.05108794066085;10.0564327355857;1;0.1
0;8.32614109574905;7.61451968083524;9.5189687440653;1;0.02
0;8.50759055589482;5.97318113776533;9.90158281112365;1;0.05
1;8.38699295483123;8.25070769970988;11.4780206859856;1;0.04
1;8.64988590708475;8.07187794015329;10.0282814650171;1;0.04
1;7.15827485984332;7.90394956543418;9.23535089418283;1;0.02
0;9.04941876071316;6.92880815552355;11.0541468223009;1;0.06
0;7.76010770616747;7.56507984299095;9.83434260533273;1;0.05
1;6.37727361007269;7.2560773004253;11.6972649836333;1;0.01
0;8.62194556236999;7.39463161642949;9.89236469165846;1;0.08
0;10.8902106322154;7.10076833557648;10.797315490564;1;0.04
0;8.67361489420115;5.5910129740072;10.3497742256865;1;0.11
1;7.73667785867156;7.92556319925287;9.7196263381247;1;0.05
0;9.1326289231107;6.48143125139877;9.44704472127054;1;0.03
0;7.2239756844678;7.48016539603498;8.6460644411881;1;0.04
1;6.67822831912382;7.79930250820582;10.5183310181707;1;0.05
0;6.50377083751048;5.32226768494085;8.6728806283256;1;0.12
0;6.01104864513197;6.19113618794036;9.56068499836811;1;0.01
0;6.48484459471805;6.47429148882705;8.72818408222446;1;0.1
0;5.98189826649407;6.1661184616388;10.9485795524405;1;0.02
1;8.09587427803078;6.92294402255264;10.1365560069772;1;0.05
0;7.22298261767847;6.76898396953312;10.2996215196775;1;0.01
0;9.44950151787609;6.92578123017852;11.2861232206058;1;0.07
1;8.28709992472826;6.6977322219008;9.24044828710172;1;0.03
1;8.42460543605691;8.17306024782926;10.071004131471;1;0
0;7.91558242297005;6.00999069096168;8.49198510154052;1;0.27
1;7.65514639974743;8.26180712082388;9.7999896567352;1;0.12
1;7.90032288621105;6.69403711896467;9.96646282780441;1;0.07
1;8.17365583859224;7.24707988993138;10.7113451778532;1;0.03
1;6.86284861344616;6.3625636052321;9.51713553493033;1;0.06
0;6.9249709555266;5.75285277912022;8.80010265546255;1;0.08
0;8.48954088192015;6.48700103763545;9.51876900312534;1;0.02
0;7.17630416617601;6.98479101532801;10.9742964434452;1;0.17
0;7.2734399175739;7.34710763517214;10.4135796906047;1;0.05
1;8.00134918051675;6.60173318554377;9.857225601544;1;0.03
0;7.62390605176757;6.71915012002673;10.0137598159341;1;0.01
1;8.22841076407375;7.6377115732231;11.6346887727334;1;0.02
0;8.26302487021959;6.62964770568102;11.1433084635417;1;0.19
0;7.33894065123462;6.51076314627392;9.40362527463934;1;0.05
0;6.94163688295456;6.22440186802072;8.56229180060087;1;0.06
0;7.34566553710779;6.61986151540796;10.2593839352566;1;0
1;6.72013588097041;6.21550197132767;7.93294452671462;1;0.1
0;7.88645995379408;6.19246056546577;10.0200754421256;1;0.02
0;7.46203415716677;7.14653864038524;9.34841415728868;1;0.1
1;9.77620563061538;9.56467340758437;12.847644946401;1;0.02
1;6.7717699499719;7.41189070699283;8.57447788801641;1;0.08
1;10.0937985766068;8.79812347949923;12.2003212386073;1;0.02
1;6.47550202565793;8.09227904576236;10.5943703049127;1;0.09
0;6.77412690354469;6.53880840659116;8.59543257813407;1;0.04
0;7.59167009217114;6.64332365045042;10.0610291210602;1;0.03
0;5.14918499887277;5.08792951456353;9.49666838241755;1;0.06
0;6.79352063203267;8.26688993770606;8.74202430036165;1;0.07
0;9.45062667729489;8.5892944859824;10.8076120403228;1;0
1;8.00958331030414;7.12911490500634;10.9421987000683;1;0.14
0;9.3111131479892;6.88395532698149;11.0462721213709;1;0.17
0;6.04247935987892;7.55603792557891;10.7742336983837;1;0.04
0;9.44029543535366;8.33816192351215;11.6301464301749;1;0.03
1;6.1951384109326;7.62482743452377;11.5086877465473;1;0
1;7.4749068047553;7.0155021212287;10.2972247445284;1;0.01
1;8.16761271752256;7.49647412423004;10.0819372938737;1;0.01
1;5.85555758326249;8.49437259910751;9.70598082091249;1;0.1
0;8.56102718229407;8.30268015161541;10.7611211773738;1;0
1;7.12147484051495;7.51510563267778;11.1951371355775;1;0.15
0;8.76423665137197;6.70657573118365;10.3585678219785;1;0.09
0;7.98836577845179;8.14758968427049;9.26663477813441;1;0.01
0;6.43064730843686;5.12387905895088;8.87602619083813;1;0.02
0;6.96155147358289;6.20214662459601;9.06792424201987;1;0.25
0;9.04027581211538;7.00854297257069;9.59296720683078;1;0.03
1;7.85500880811737;6.60138723223489;10.4345698743208;1;0.02
1;6.59088802464163;6.77374424737034;11.6528629565338;1;0.07
1;8.74324332564728;6.96783201191489;10.8647407973513;1;0.11
0;8.23189741735197;8.5767249252421;9.22817173242463;1;0.01
0;9.96863646221465;8.05718097968441;12.1778079761641;1;0.06
0;7.40559159576125;6.77726257105525;9.8739818666408;1;0.05
0;9.73930949050022;5.58328911993085;8.97005765008864;1;0.04
0;7.81912421423082;7.01598641168835;10.7984303497977;1;0.03
1;7.20903989283461;8.19113050056849;10.6510919897618;1;0.25
1;8.00201031245161;6.98222669831243;10.7375605927479;1;0.06
1;7.49741099251904;8.54626336235938;10.3145303348261;1;0.03
0;8.26475090237706;6.32614139218287;9.56350024199184;1;0.16
0;8.44398139986209;8.98994012528448;12.1258791868741;1;0.07
1;7.97424540296709;6.74944327740361;11.1276533547082;1;0.17
1;8.41578035249517;6.95716926724411;12.1919154704938;1;0.1
0;6.81479386852976;5.66772459272379;10.2097559294688;1;0.01
